OBJECTID,n_sq_ir,c_cainsee,n_qu,c_ir,c_typeir,l_ir,m2_ip,m2_pop,m2_emp,nb_pop,nb_pop_n5,nb_pop_1999,nb_evo_pop,nb_evo_pop_n5,pct_evo_pop,pct_evo_pop_n5,nb_surface,nb_densite,nb_p_age_0,nb_p_age_5,nb_p_age_10,nb_p_age_15,nb_p_age_20,nb_p_age_25,nb_p_age_30,nb_p_age_35,nb_p_age_40,nb_p_age_45,nb_p_age_50,nb_p_age_55,nb_p_age_60,nb_p_age_65,nb_p_age_70,nb_p_age_75,nb_p_age_80,nb_p_age_85,nb_p_age_90p,nb_age_019,nb_age_60p,nb_age_65p,nb_age_75p,pct_age_019,pct_age_60p,pct_age_65p,pct_age_75p,nb_age_019_n5,nb_age_60p_n5,nb_age_65p_n5,nb_age_75p_n5,pct_age_019_n5,pct_age_60p_n5,pct_age_65p_n5,pct_age_75p_n5,pct_evo_age_019,pct_evo_age_60p,pct_evo_age_65p,pct_evo_age_75p,nb_etranger,pct_etranger,nb_etranger_n5,pct_etranger_n5,pct_evo_etranger,nb_immigre,pct_immigre,nb_immigre_n5,pct_immigre_n5,pct_evo_immigre,n_sq_epci,l_epci,shape_Length,shape_Area
822,940003196,94016,0,940160104,H,Centre Ville,205666.826629,155789.832727,202631.826368,2894.70988158145,2748.006446,,146.70343558145,,,,25.1217606194,115.227189902687,210.552652439936,172.876195523903,206.994404308154,184.571173637183,242.916738479584,210.684258409076,211.388777582447,214.138485873512,212.242559199481,199.777824197492,201.147287031818,167.488284774344,150.390258252928,112.512294357804,48.4207374717681,48.8931219827875,69.9631002914534,22.2697487698057,7.48197899797802,774.994425909176,459.931240124525,309.540981871597,148.607950042025,26.7727840651782,15.8886817311465,10.6933335130112,5.13377699739764,723.515828,444.122354,313.476141,202.294652,26.3287529420883,16.1616198042936,11.4074019533796,7.36150573061647,0.4440311230899,-0.272938073147101,-0.714068440368399,-2.22772873321883,265.121228370461,9.1588186456053,269.784373,9.81745779354697,-0.65863914794167,501.164574242062,17.3131192673534,450.509645,16.3940534293783,0.919065837975101,144,T12 Grand-Orly Seine Bièvre,2436.82679897261,251217.606195354
823,940003192,94016,0,940160107,H,La Plaine 2,96353.7772431,93071.6418126,95630.5727979,2821.74414461584,2992.783402,,-171.03925738416,,,,12.4791357291,226.116952797928,172.996199577878,217.058932701446,161.856262848013,161.011091949115,242.117352780685,238.344930608561,215.620839370612,200.996787235578,218.19138602127,154.138897056507,138.439355290325,130.723367817121,143.181307941555,93.1540167170705,61.8414086599477,87.3481371120472,82.2983173688895,74.3944630408489,26.0311069687783,712.922487076452,570.248741358726,424.067458092789,266.072057391388,25.2653128894332,20.2090874343379,15.0285580959546,9.42934737364758,840.525218,608.285374,512.012307,272.252408,28.0850668123292,20.3250717573981,17.1082313092834,9.09696330907411,-2.819753922896,-0.1159843230602,-2.0796732133288,0.332384064573469,499.349912377224,17.6964985762452,418.831545,13.9947162470931,3.7017823291521,701.37806146905,24.8561891342044,705.639737,23.5780423176779,1.2781468165265,144,T12 Grand-Orly Seine Bièvre,1838.48847395471,124791.357290879
824,940003070,94016,0,940160109,H,Pont Royal,150356.458353,130642.951855,143675.172184,2044.23101416888,1872.74101,,171.49000416888,,,,20.455435714,99.9358333281446,70.9369988821618,134.226644931118,98.8562813080506,92.5948634819834,220.035947773624,174.07356332481,140.65249007546,120.422463716757,136.99202796421,144.090990324335,133.057107933641,100.60069632776,79.2642372692819,83.686727445581,73.1103020582224,64.8441413336005,50.1628529542453,81.7231269667004,37.8996076737795,401.614747477283,470.690995701411,391.426758432129,234.629728928326,19.6462505799799,23.0253328728005,19.1478730006095,11.4776523446749,371.926394,472.998329,386.258279,220.705926,19.860001570639,25.2570070540614,20.6252907870053,11.7851814437491,-0.213750990659101,-2.2316741812609,-1.4774177863958,-0.3075290990742,132.979087252538,6.50509097703926,207.395853,11.074454603843,-4.56936362680374,265.231286838201,12.9746239539388,309.460254,16.5244554558027,-3.5498315018639,144,T12 Grand-Orly Seine Bièvre,1863.55724392272,204554.357138859
825,930000953,93050,0,930500103,H,0103,115802.053732,74701.1345423,98650.1475592,2111.64427970874,1907.454816,,204.18946370874,,,,14.8523243018,142.176014797416,170.306198487816,163.147418616649,161.653134823243,168.700828088291,131.064077818699,133.27703625318,168.052513619423,171.672099416458,154.177380512898,138.133127794173,145.318969713566,121.119674013012,105.970778700251,41.8195174989693,42.8837106957633,39.5821875648585,32.6375991582285,17.0051714546971,5.12285547856197,663.807580015999,285.021820551329,179.051041851079,94.347813656346,31.4355777814793,13.497624732071,8.47922368230389,4.46797855883944,546.023229,238.521423,141.81118,71.190877,28.6257490567997,12.5046958386248,7.43457610688693,3.73224447587649,2.8098287246796,0.9929288934462,1.04464757541696,0.73573408296295,374.57215145717,17.7384114860877,247.141071,12.9565884825657,4.781823003522,507.957772227156,24.0550824354384,386.453465,20.2601635309195,3.7949189045189,141,T9 Grand Paris - Grand Est,1965.71614085888,148523.243017266
826,940003068,94016,0,940160111,H,Grange-Ory Lumieres,286870.22499,137047.729398,254831.201087,2833.90140583728,2012.518283,,821.38312283728,,,,32.7061031049,86.6474797302497,119.923692367812,108.19403932455,98.0856329860083,240.043889189922,771.147420719754,294.740647191799,219.289459115105,165.494502977949,162.902791167758,87.2596587431077,101.406595311471,77.687879164535,56.7417764191016,64.1746628466365,77.0929507939614,43.5249504619765,57.0512999682231,49.6810036417037,35.4585863467238,548.247401921999,385.725214027915,326.983454059225,185.715840418627,19.3460294981582,13.6111021093887,11.5382791153462,6.55336279646458,418.45489,303.764841,255.459806,157.606368,20.7926006702519,15.0937680201934,12.693539639262,7.83130117779904,-1.4465711720937,-1.4826659108047,-1.1552605239158,-1.27793838133446,549.075632776529,19.3752553157122,307.385423,15.2736710814766,4.1015842342356,641.299181547739,22.6295516219015,389.615831,19.3596169680114,3.2699346538901,144,T12 Grand-Orly Seine Bièvre,2522.94284256237,327061.031048995
827,940003629,94017,0,940170102,H,Tremblay 2,179042.181214,168063.478854,170275.183709,1633.29397441198,1687.019289,,-53.7253145880202,,,,24.1837721143,67.5367749370332,124.185883875458,73.0565702454584,92.2841837676332,121.503217766697,161.975408193588,66.4377286028022,117.326934889468,141.6079662713,111.900536603601,121.245043674519,109.322306104735,74.2936688322671,74.9031528947417,71.1791395361731,58.9776184967051,45.1493834309639,43.0374968514253,13.9546618325575,10.9530725418905,411.029855655247,318.154525584457,243.251372689715,113.094614656837,25.1656996287656,19.4793179041146,14.8933000733864,6.92432693860598,460.123411,197.951824,144.056114,67.378845,27.2743420303596,11.7338210233114,8.53909110223576,3.99395818644964,-2.108642401594,7.7454968808032,6.35420897115064,2.93036875215634,324.709555320611,19.8806559264699,206.351511,12.231722087915,7.6489338385549,380.143213191171,23.2746351328474,296.14752,17.5544833382163,5.7201517946311,142,T10 Paris-Est-Marne & Bois,2577.53892607686,241837.72114272
828,940001281,94017,0,940170201,H,Plant 1,191490.579201,173670.105492,191135.748113,2263.8641657101,2194.550786,,69.3133797101004,,,,23.7535060392,95.3065270438008,170.731974569071,185.816595636483,118.351410034695,104.571012333688,135.925413380763,149.69271834271,244.380353907905,224.534701299134,169.496060961534,129.296950101458,98.8075255791196,117.197711699297,95.4226324284143,77.1708574259123,38.1220040767079,54.0696269822697,85.0906695352805,29.6376802489786,33.5482788315924,579.470992573938,415.061737864244,318.639111268285,202.346255598121,25.5965442340122,18.3342156367431,14.0750101571725,8.93809172224128,505.503084,411.711994,333.929321,216.015402,23.0344673372257,18.7606500895988,15.2162949761874,9.84326283893983,2.5620768967865,-0.426434452855702,-1.1412848190149,-0.905171116698551,429.8003770011,18.9852546593177,304.148722,13.859270149513,5.1259845098047,538.420436136014,23.7832483190143,447.620101,20.3968895983435,3.3863587206708,142,T10 Paris-Est-Marne & Bois,2173.22803373787,237535.060392257
829,940003621,94017,0,940170202,H,Plant 2,383584.074717,233987.661893,329123.46714,3329.55858779412,3022.822181,,306.73640679412,,,,46.2535675877,71.9849032505664,214.712429580923,301.84225596949,246.882080519949,224.806357555915,207.645173394781,173.677752821157,219.808220354841,249.484145073227,251.062824086175,251.983285208364,190.536189060746,148.751159648844,164.199086493995,152.727246042747,106.055110979223,88.6276430758091,92.0300518084673,27.5311027516324,17.1964733678392,988.243123626277,648.366714519713,484.167628025718,225.385271003748,29.6809050679899,19.4730531817812,14.541495974891,6.76922375926921,716.522729,633.69385,477.537417,251.567344,23.7037670791129,20.9636495981501,15.7977343160167,8.32226736925615,5.977137988877,-1.4905964163689,-1.2562383411257,-1.55304360998694,371.404007406792,11.154752127454,458.78243,15.1772880615898,-4.0225359341358,636.124020057154,19.1053559588689,595.019537,19.6842388129876,-0.578882854118703,142,T10 Paris-Est-Marne & Bois,3782.56026689048,462535.675877453
830,940003623,94017,0,940170203,H,Plant 3,334944.734625,275628.599923,333102.719895,2724.05059336667,2858.609725,,-134.55913163333,,,,39.6863124721,68.6395490959689,182.681845676125,180.991905877419,187.54172395694,192.66306424473,120.384177694476,114.531072350562,203.873275277416,173.441343505898,202.444248616657,256.919223531037,186.322454041092,192.530179873387,163.054594738846,71.7046626533725,68.0253597816409,85.5398501254294,67.5291767038498,47.5023890425465,26.3700456752425,743.878539755214,529.726078720927,366.671483982082,226.941461547068,27.3078092443155,19.4462643245636,13.4605240032973,8.331029610819,744.67883,532.970822,399.278636,246.365971,26.0503846848139,18.6444066617034,13.9675812514071,8.61838427419469,1.2574245595016,0.801857662860201,-0.507057248109801,-0.287354663375691,275.876796403612,10.1274475986386,354.802712,12.4117226950244,-2.2842750963858,402.511218170937,14.7762019968018,467.511481,16.3545053706133,-1.5783033738115,142,T10 Paris-Est-Marne & Bois,2838.62794426108,396863.124720002
831,940001284,94017,0,940170301,H,Remise Saint-Maur 1,193499.001495,178908.13416,189700.951129,2692.62856416177,2452.623715,,240.00484916177,,,,24.2724902951,110.933345998921,169.324186482953,220.534070881067,187.801794206872,182.437858455877,157.260742173743,166.772455982619,123.675602919612,200.934349251148,199.088512938477,187.150693298158,187.063304570191,139.976361008734,155.380930788965,117.373946399896,88.023097870701,94.6046050788395,56.7333220282892,37.335835496883,21.1568943287438,760.097910026769,570.608631992318,415.227701203352,209.830656932756,28.2288437456056,21.1915092778477,15.4209053090327,7.79278136336927,634.508997,510.804881,347.507509,196.252164,25.8706214540537,20.8268752306344,14.1688065264426,8.00172332998908,2.3582222915519,0.364634047213301,1.2520987825901,-0.208941966619809,537.050714047397,19.9452208594758,309.052935,12.6009111430287,7.3443097164471,581.693998444779,21.6032023943809,381.5457,15.5566342144743,6.0465681799066,142,T10 Paris-Est-Marne & Bois,2100.26268652339,242724.902950469
832,940003619,94017,0,940170401,H,Maroc 1,307984.585011,165581.049977,305432.895854,2408.36367791152,2416.711725,,-8.34804708848014,,,,35.3166727659,68.1933910896871,210.335918425466,136.272558408455,123.824516189219,143.808501054941,120.023061055527,178.069399649401,229.066423619452,208.831232744996,146.311621569113,153.330193800764,135.412254935937,139.212007723424,135.046072704246,98.4744700676623,76.9047645276921,50.200109537199,71.2511827013944,36.5038426024526,15.4855465941766,614.241494078082,483.865988734823,348.819916030577,173.440681435223,25.5045157719178,20.0910681876095,14.483689453956,7.20159845566293,661.503535,441.119422,315.00365,165.123906,27.3720497218178,18.2528771403217,13.0343907691349,6.83258595933696,-1.8675339499,1.8381910472878,1.4492986848211,0.36901249632597,224.223240244536,9.31019024663989,262.845368,10.8761572710953,-1.56596702445541,410.865831415094,17.059957978248,416.920166,17.2515472858063,-0.191589307558299,142,T10 Paris-Est-Marne & Bois,3154.05080780441,353166.727659078
833,940003618,94017,0,940170402,H,Maroc 2,147417.157055,145607.803621,147417.157055,2719.83782118544,2629.017603,,90.8202181854404,,,,16.8532148947,161.383916254505,250.391768109958,215.996752601292,163.562325090874,180.242710292796,141.006824128663,195.315851755729,233.303118386763,207.900000231016,190.192615908146,208.352532386034,173.696396104035,166.478445417464,117.910779019493,104.129559027323,36.8790388057399,54.8571673404805,38.9028555257472,35.076425303537,5.64265575034812,810.19355609492,393.398480772668,275.487701753175,134.479103920113,29.7883039122457,14.4640418523633,10.1288282561312,4.9443795094187,764.810573,269.034316,175.151389,89.987877,29.0911164735933,10.2332641551354,6.66223720982822,3.42287084336422,0.697187438652399,4.2307776972279,3.46659104630298,1.52150866605448,339.455541324247,12.4807272948464,279.684888,10.6383801949766,1.8423470998698,473.402290385617,17.4055337674246,402.154986,15.2967779881389,2.1087557792857,142,T10 Paris-Est-Marne & Bois,1815.3316883142,168532.148947003
834,940003620,94017,0,940170501,H,Centre 1,233852.513981,188099.847861,231402.795815,3102.79593397097,3082.995511,,19.80042297097,,,,29.9670999775,103.540080164601,217.007559991365,220.718335005743,172.953331391399,197.598517365358,202.648458869368,257.169586393306,218.005968680733,285.582530989157,213.076274377257,191.45536724213,182.426525065208,194.716886791067,149.700469243605,105.621839509954,57.8583121059074,65.745969621675,73.3970066389288,41.2391299540594,57.9251348220152,808.277743753866,549.436591808875,397.684852478,234.204700862138,26.0499807578202,17.7077901190139,12.8169838088269,7.54818253749617,900.93547,501.720516,371.894452,230.026277,29.222730516003,16.2737997577318,12.0627633310881,7.46112915764151,-3.1727497581828,1.4339903612821,0.7542204777388,0.0870533798546598,649.8555910545,20.9441937170136,544.882915,17.6738147381623,3.2703789788513,787.512696408293,25.3807441148871,733.456273,23.790377585146,1.5903665297411,142,T10 Paris-Est-Marne & Bois,2781.27120281227,299670.999773509
835,940001290,94017,0,940170601,H,République,412231.609656,319414.546588,399410.330565,3499.08866533684,3415.52382,,83.5648453368403,,,,48.3554499926,72.3618261410517,242.439927889291,215.082841372649,170.233211638944,201.730431070786,209.289570091744,217.902097681809,259.319383141728,305.246793661176,271.17930193143,288.089338403413,286.067627170638,226.649536450247,155.327080499905,121.812602956973,103.494463732874,81.9499340219123,60.5408100222936,69.6022401992248,13.1683241061408,821.154802274244,596.430637356241,453.962935987548,221.040227441345,23.4676763240921,17.0453136345096,12.9737477213612,6.31707991943858,819.205382,608.813169,460.451981,187.072105,23.9847655929977,17.8248842954929,13.481152680118,5.47711317088692,-0.5170892689056,-0.7795706609833,-0.507404958756801,0.83996674855166,803.560824052452,22.9648603081368,660.699082,19.3440045164141,3.6208557917227,985.197020160406,28.1558175395812,916.532402,26.8343144507773,1.3215030888039,142,T10 Paris-Est-Marne & Bois,3099.76227633205,483554.499925895
836,940003631,94017,0,940170701,H,Quatre Cités 1,140614.200474,73946.8100986,91782.0976164,2073.88816742268,2285.922113,,-212.03394557732,,,,17.6699417506,117.368138316147,168.544293346461,160.228075997113,148.687746305216,146.258449889263,122.404608067182,125.430645496583,119.463985498064,100.640347571477,129.485983545762,147.144327685574,169.326499286479,126.872500054043,124.794736800283,83.430711000138,73.4404392401967,50.2407658006558,37.8189368743286,24.2560367603545,15.4190782035146,623.718565538051,409.40070467947,284.605967879188,127.734817638853,30.0748408393291,19.7407319792104,13.7233035199232,6.15919506390719,777.733078,292.398893,213.689381,89.530161,34.0227286650339,12.7912885280357,9.34806045161172,3.91658843015007,-3.9478878257048,6.9494434511747,4.37524306831148,2.24260663375712,444.273679370135,21.4222582658473,400.327646,17.5127421762685,3.9095160895788,542.285343173222,26.148244234748,501.19392,21.9252404598441,4.2230037749039,142,T10 Paris-Est-Marne & Bois,2157.60972096917,176699.417507695
837,940003630,94017,0,940170702,H,Quatre Cités 2,136214.962892,82647.5449552,136214.962892,1834.20641943407,1712.558824,,121.64759543407,,,,16.2903834529,112.594428776785,140.311913431712,150.883506452552,117.640666956633,104.057449729899,125.03970461856,123.284991236734,147.433394621388,164.688976419091,147.89553218325,108.772207528799,130.664748281613,124.332411955557,76.5017780727998,43.9499372671189,50.5674354689403,40.8260896465605,20.7866910801656,13.3397138041942,3.22927067849927,512.893536570797,249.200916018279,172.699137945479,78.1817652094196,27.9626944457563,13.5863070469009,9.41546906147913,4.26243002865195,439.00475,256.081853,191.501457,60.8076,25.6344333314416,14.9531712085587,11.1821827265888,3.55068679381024,2.3282611143147,-1.3668641616578,-1.76671366510967,0.71174323484171,283.878504004361,15.4769114858921,193.914025,11.3230577707735,4.1538537151186,453.62236650171,24.7312604347809,334.524859,19.533627359944,5.1976330748369,142,T10 Paris-Est-Marne & Bois,2698.0701436272,162903.834528121
838,940001293,94017,0,940170703,H,Quatre Cités 3,77697.5218828,70076.0415009,77103.512914,1429.89735039558,1434.881442,,-4.9840916044202,,,,9.60658039698,148.84561324705,141.89440231878,115.066703983671,79.5004352171912,79.318240857047,70.4930888366091,116.492572666955,119.458089532098,101.741782007831,111.325248594769,112.287459082735,59.3942861284612,65.7602733517423,87.3796234582771,57.5827204293909,17.5060770589234,46.9318774439584,24.3405571484474,24.0905750570554,0,415.779782376688,257.16476781769,169.785144359413,96.029672427824,29.0775965324828,17.9848412018209,11.8739393644196,6.71584379125239,393.182131,233.232687,186.856177,84.634205,27.4017155349062,16.2544918467208,13.0224122725813,5.89834132094099,1.6758809975766,1.7303493551001,-1.1484729081617,0.817502470311401,235.257287983882,16.4527396262954,175.086747,12.2021751675843,4.2505644587111,269.21718577334,18.8277281371884,272.072114,18.961295758399,-0.133567621210599,142,T10 Paris-Est-Marne & Bois,1263.06088826037,96065.8039696906
